user_id,nr_sessions,date_last_booking_travelled,page_clicks_tot,page_clicks_avg,flights_taken,hotels_stayed,nr_booked_and_travelled,nr_booked_but_cancelled,nr_cancellation_session,nr_no_booking,flight_taken_discount_avg,hotel_stayed_discount_avg,flight_taken_price_avg,hotel_stayed_room_price_per_night_avg,hotel_stayed_nights_avg,nr_airlines_taken,distance_km_tot,distance_km_avg,duration_tot,duration_avg,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age_in_2023,age_bin,user_spend_tot,user_spend_avg,R_score,F_score,M_score,RFM_score,RFM_label,RFM_label2
504320,8,2023-06-09 16:49:00,126,15.75,4,2,2,0,0,6,,0.07500000000000001,343.39,135.0,2.5,2,4063.94763921884,2031.97381960942,5.0,2.5,1993-08-18,F,False,False,usa,indianapolis,IND,39.717,-86.294,2023-01-01,30,"{'left': 30, 'right': 40}",1391.7800000000002,695.8900000000001,4.0,2,2.0,8.0,new customer,new / need attention
504371,8,2023-07-17 17:35:00,187,23.375,10,4,5,0,0,3,,0.1,1361.132,155.0,5.5,4,18346.379710832065,3669.275942166413,26.0,5.2,1973-03-12,F,False,True,usa,new york,LGA,40.777,-73.872,2023-01-01,50,"{'left': 50, 'right': 60}",11513.66,2302.732,5.0,5,5.0,15.0,champion,champion
504435,8,2023-06-07 18:38:00,251,31.375,6,3,3,1,1,3,0.05,0.1,468.4533333333333,203.33333333333334,1.6666666666666667,3,7488.595186686508,2496.1983955621695,7.0,2.3333333333333335,1979-07-18,F,False,False,usa,long beach,LGB,33.818,-118.151,2023-01-01,44,"{'left': 40, 'right': 50}",2714.36,904.7866666666667,4.0,3,3.0,10.0,loyal,champion
504473,8,2023-03-05 22:16:00,104,13.0,4,2,2,0,0,6,,,266.495,99.5,2.5,2,3033.724537704274,1516.862268852137,7.0,3.5,1990-11-17,F,False,False,usa,richmond,RIC,37.505,-77.319,2023-01-01,33,"{'left': 30, 'right': 40}",1037.99,518.995,1.0,2,1.0,4.0,lost,lost
504579,8,,79,9.875,0,0,0,0,0,8,,,,,,0,,,,,1955-05-27,F,False,False,usa,phoenix,LUF,33.535,-112.383,2023-01-01,68,"{'left': 60, 'right': 70}",,,,1,,,inactive,inactive
504610,8,2023-01-16 08:30:00,61,7.625,2,1,1,0,0,7,,,302.63,93.0,3.0,1,800.477972081223,800.477972081223,3.0,3.0,1960-10-25,F,True,False,usa,philadelphia,PNE,40.082,-75.011,2023-01-02,63,"{'left': 60, 'right': 70}",860.63,860.63,1.0,1,1.0,3.0,lost,lost
504665,9,2023-05-10 14:47:00,91,10.11111111111111,2,2,2,0,0,7,0.125,,545.28,141.0,7.0,1,3412.5608464125,3412.5608464125,14.0,7.0,1991-11-13,F,False,False,usa,charlotte,CLT,35.214,-80.943,2023-01-02,32,"{'left': 30, 'right': 40}",2129.2799999999997,1064.6399999999999,3.0,2,2.0,7.0,one timer,lost
504669,8,2023-06-10 20:00:00,134,16.75,4,2,2,0,0,6,0.05,,603.765,101.5,3.0,2,6887.243444267882,3443.621722133941,6.0,3.0,1983-02-17,F,False,False,usa,long beach,LGB,33.818,-118.151,2023-01-02,40,"{'left': 40, 'right': 50}",1816.53,908.265,4.0,2,2.0,8.0,new customer,new / need attention
504786,8,2023-03-19 19:44:00,134,16.75,2,3,3,0,0,5,,0.05,245.1,252.66666666666666,3.6666666666666665,1,1380.010607581684,1380.010607581684,12.0,4.0,1975-07-15,F,True,True,usa,omaha,OMA,41.302,-95.894,2023-01-02,48,"{'left': 40, 'right': 50}",3879.1,1293.0333333333333,2.0,3,4.0,9.0,dormant,need attention
504859,8,2023-02-02 22:04:00,84,10.5,2,2,2,0,0,6,0.25,,234.11,207.5,4.5,1,1364.4390837713788,1364.4390837713788,9.0,4.5,1997-07-14,F,False,True,usa,phoenix,PHX,33.434,-112.008,2023-01-02,26,"{'left': 20, 'right': 30}",2879.11,1439.555,1.0,2,3.0,6.0,lost high-value,dormant / one-timer
504892,8,2023-04-29 21:44:00,135,16.875,4,2,3,0,0,5,,0.2,267.03,170.5,11.5,2,2617.0695861301374,1308.5347930650687,28.0,9.333333333333334,1993-07-02,F,False,False,usa,dallas,DAL,32.847,-96.852,2023-01-02,30,"{'left': 30, 'right': 40}",9532.06,3177.353333333333,3.0,3,5.0,11.0,need attention,need attention
504916,8,,247,30.875,0,0,0,1,1,6,,,,,,0,,,,,1988-03-05,M,False,True,usa,memphis,MEM,35.042,-89.977,2023-01-02,35,"{'left': 30, 'right': 40}",,,,1,,,inactive,inactive
504936,9,2023-07-05 19:18:00,188,20.88888888888889,4,3,3,0,0,6,0.15,0.1,588.185,163.33333333333334,5.666666666666667,2,4514.936574916978,2257.468287458489,17.0,5.666666666666667,1966-01-16,F,True,False,usa,houston,IAH,29.98,-95.34,2023-01-02,57,"{'left': 50, 'right': 60}",4472.37,1490.79,5.0,3,4.0,12.0,high potential,champion
504945,9,2023-07-14 18:53:00,178,19.77777777777778,8,4,4,0,0,5,,0.15,328.3975,201.0,2.5,3,8102.184675688068,2025.546168922017,12.0,3.0,1980-08-20,F,False,False,usa,houston,EFD,29.607,-95.159,2023-01-02,43,"{'left': 40, 'right': 50}",3536.59,884.1475,5.0,4,4.0,13.0,champion,champion
505062,8,2023-07-09 01:43:00,99,12.375,6,3,3,0,0,5,,0.25,457.0833333333333,143.0,4.0,2,7670.64316099948,2556.8810536664932,13.0,4.333333333333333,1987-01-21,F,False,True,usa,philadelphia,PHL,39.872,-75.241,2023-01-02,36,"{'left': 30, 'right': 40}",3155.25,1051.75,5.0,3,3.0,11.0,loyal,champion
505066,8,2023-05-07 20:15:00,81,10.125,0,1,1,0,0,7,,,,136.0,3.0,0,,,3.0,3.0,1998-12-16,M,True,True,usa,boston,BOS,42.364,-71.005,2023-01-02,25,"{'left': 20, 'right': 30}",816.0,816.0,3.0,1,1.0,5.0,one timer,lost
505172,8,2023-01-29 19:51:00,322,40.25,2,1,1,1,1,5,,,529.14,168.0,1.0,1,2913.7909469736605,2913.7909469736605,2.0,2.0,1993-01-05,M,True,True,usa,tampa,MCF,27.849,-82.521,2023-01-02,30,"{'left': 30, 'right': 40}",697.14,697.14,1.0,1,1.0,3.0,lost,lost
505230,8,2023-05-26 23:37:00,104,13.0,4,3,3,0,0,5,0.1,,315.94,129.0,4.333333333333333,2,2255.4554265315223,1127.7277132657612,14.0,4.666666666666667,1962-11-11,F,False,False,usa,tucson,TUS,32.116,-110.941,2023-01-02,61,"{'left': 60, 'right': 70}",3556.88,1185.6266666666668,3.0,3,4.0,10.0,need attention,need attention
505285,8,2023-04-24 21:24:00,184,23.0,8,4,4,0,0,4,,0.125,285.715,175.5,3.75,4,6441.747158839285,1610.4367897098211,19.0,4.75,1980-05-16,F,False,True,usa,new york,LGA,40.777,-73.872,2023-01-02,43,"{'left': 40, 'right': 50}",3966.86,991.715,2.0,4,4.0,10.0,at risk,need attention
505289,8,2023-07-16 12:06:00,122,15.25,6,3,3,0,0,5,,,213.82666666666668,91.33333333333333,2.0,3,4634.958800947685,1544.9862669825616,8.0,2.6666666666666665,1995-11-03,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-02,28,"{'left': 20, 'right': 30}",1189.48,396.49333333333334,5.0,3,1.0,9.0,loyal,loyal
505358,8,2023-07-13 19:16:00,171,21.375,6,3,3,0,0,5,0.15,,279.9066666666667,90.0,3.6666666666666665,3,3719.217031658411,1239.7390105528036,13.0,4.333333333333333,1986-01-16,F,False,False,usa,detroit,DET,42.409,-83.01,2023-01-02,37,"{'left': 30, 'right': 40}",3025.72,1008.5733333333333,5.0,3,3.0,11.0,loyal,champion
505414,8,2023-01-24 20:13:00,100,12.5,4,2,2,0,0,6,,,356.125,149.5,6.5,1,4019.2267133911337,2009.6133566955668,14.0,7.0,1976-06-16,F,True,False,usa,boston,BOS,42.364,-71.005,2023-01-02,47,"{'left': 40, 'right': 50}",2702.25,1351.125,1.0,2,3.0,6.0,lost high-value,dormant / one-timer
505498,8,2023-05-02 18:05:00,107,13.375,4,1,2,0,0,6,,0.1,279.47,304.0,3.0,2,3182.5642935802034,1591.2821467901017,4.0,2.0,1987-05-06,M,False,True,usa,houston,IAH,29.98,-95.34,2023-01-02,36,"{'left': 30, 'right': 40}",1470.94,735.47,3.0,2,2.0,7.0,one timer,lost
505617,8,2023-02-11 13:49:00,246,30.75,2,1,1,1,1,5,,,1169.74,453.0,2.0,1,3010.214082443421,3010.214082443421,3.0,3.0,1976-04-01,F,False,True,canada,vancouver,YVR,49.195,-123.182,2023-01-02,47,"{'left': 40, 'right': 50}",2981.74,2981.74,1.0,1,3.0,5.0,lost high-value,dormant / one-timer
505667,9,2023-04-28 06:34:00,120,13.333333333333334,6,3,3,0,0,6,,,341.98,157.66666666666666,3.6666666666666665,3,5385.214896675663,1795.071632225221,13.0,4.333333333333333,1970-02-13,F,True,False,usa,san francisco,SFO,37.619,-122.375,2023-01-02,53,"{'left': 50, 'right': 60}",3169.94,1056.6466666666668,3.0,3,3.0,9.0,need attention,need attention
505680,8,2023-07-11 15:18:00,124,15.5,6,4,4,0,0,4,,,460.1433333333334,167.0,2.25,3,6024.224757396142,2008.0749191320474,11.0,2.75,1976-08-28,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-01-02,47,"{'left': 40, 'right': 50}",3595.4300000000003,898.8575000000001,5.0,4,4.0,13.0,champion,champion
505713,8,2023-07-15 05:48:00,113,14.125,8,3,4,0,0,4,0.1,,270.3375,100.33333333333333,3.3333333333333335,3,5934.500719601403,1483.6251799003508,15.0,3.75,1979-06-14,F,True,False,canada,montreal,YHU,45.517,-73.417,2023-01-02,44,"{'left': 40, 'right': 50}",2675.3500000000004,668.8375000000001,5.0,4,3.0,12.0,loyal,champion
505747,8,2023-03-27 12:43:00,117,14.625,4,2,2,0,0,6,,,443.625,184.0,3.5,2,2421.90279524227,1210.951397621135,9.0,4.5,1985-11-18,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-01-02,38,"{'left': 30, 'right': 40}",2783.25,1391.625,2.0,2,3.0,7.0,lost high-value,dormant / one-timer
505771,9,2023-04-12 20:29:00,133,14.777777777777779,10,4,5,0,0,4,,,395.596,199.5,1.75,3,8688.210823212383,1737.6421646424765,9.0,1.8,1968-05-27,F,True,True,canada,montreal,YUL,45.468,-73.741,2023-01-02,55,"{'left': 50, 'right': 60}",3565.98,713.196,2.0,5,4.0,11.0,at risk,need attention
505854,8,2023-07-04 07:02:00,152,19.0,6,5,5,0,0,3,0.125,,452.31666666666666,215.6,5.6,2,8143.9596331769535,2714.6532110589847,29.0,5.8,1969-10-02,F,True,False,usa,new york,JFK,40.64,-73.779,2023-01-02,54,"{'left': 50, 'right': 60}",6250.95,1250.19,5.0,5,5.0,15.0,champion,champion
505916,8,2023-07-19 21:14:00,192,24.0,8,5,5,0,0,3,0.125,0.15,419.96999999999997,165.4,11.2,3,9230.308740983999,2307.5771852459998,58.0,11.6,1996-08-28,F,False,False,usa,charlotte,CLT,35.214,-80.943,2023-01-02,27,"{'left': 20, 'right': 30}",12824.88,2564.9759999999997,5.0,5,5.0,15.0,champion,champion
505933,8,2023-02-09 19:04:00,194,24.25,2,1,1,1,1,5,,,446.23,110.0,3.0,1,2278.0880942316935,2278.0880942316935,4.0,4.0,1976-06-01,F,True,False,usa,houston,IAH,29.98,-95.34,2023-01-02,47,"{'left': 40, 'right': 50}",776.23,776.23,1.0,1,1.0,3.0,lost,lost
505941,8,2023-02-25 18:54:00,111,13.875,4,3,3,0,0,5,0.15,,205.59,163.0,3.0,2,2327.9056232796524,1163.9528116398262,12.0,4.0,1973-06-07,F,True,True,usa,new york,LGA,40.777,-73.872,2023-01-02,50,"{'left': 50, 'right': 60}",1795.1799999999998,598.3933333333333,1.0,3,2.0,6.0,dormant,at risk
506013,8,2023-05-22 21:08:00,162,20.25,7,4,4,0,0,4,0.1,0.05,576.17,70.0,2.5,4,10971.995011975203,2742.9987529938007,11.0,2.75,1983-09-20,F,False,False,canada,vancouver,YVR,49.195,-123.182,2023-01-02,40,"{'left': 40, 'right': 50}",3202.68,800.67,3.0,4,3.0,10.0,need attention,need attention
506130,11,2023-04-19 08:45:00,168,15.272727272727273,8,4,4,0,0,7,0.05,0.1,681.965,265.5,4.0,4,14156.662003353174,3539.1655008382936,17.0,4.25,1983-08-07,F,False,False,usa,phoenix,PHX,33.434,-112.008,2023-01-02,40,"{'left': 40, 'right': 50}",5944.860000000001,1486.2150000000001,2.0,4,5.0,11.0,at risk,need attention
506186,8,2023-06-13 11:32:00,224,28.0,4,2,3,0,0,5,,,389.875,108.5,3.5,2,3836.8014743271387,1918.4007371635694,16.0,5.333333333333333,1998-06-17,F,False,False,usa,detroit,DTW,42.212,-83.353,2023-01-02,25,"{'left': 20, 'right': 30}",1867.75,622.5833333333334,4.0,3,2.0,9.0,loyal,loyal
506234,9,2023-03-22 14:35:00,146,16.22222222222222,6,3,4,0,0,5,0.15,,401.18666666666667,120.66666666666667,4.666666666666667,3,6540.33629859523,2180.1120995317433,16.0,4.0,1985-10-07,F,True,False,usa,riverside,RIV,33.881,-117.259,2023-01-02,38,"{'left': 30, 'right': 40}",2564.5599999999995,641.1399999999999,2.0,4,3.0,9.0,at risk,need attention
506250,8,2023-07-04 09:20:00,126,15.75,6,3,3,0,0,5,,,247.5333333333333,112.0,1.6666666666666667,2,4195.55003077935,1398.51667692645,7.0,2.3333333333333335,1980-04-09,F,False,True,usa,lincoln,LNK,40.851,-96.759,2023-01-02,43,"{'left': 40, 'right': 50}",1253.6,417.8666666666666,5.0,3,1.0,9.0,loyal,loyal
506347,8,,49,6.125,0,0,0,0,0,8,,,,,,0,,,,,2006-07-12,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-01-02,17,"{'left': 17, 'right': 20}",,,,1,,,inactive,inactive
506427,9,2023-06-27 17:03:00,199,22.11111111111111,10,5,6,0,0,3,,0.05,152.676,140.0,3.2,2,4395.7681632251915,879.1536326450383,29.0,4.833333333333333,1975-10-07,F,True,True,usa,dallas,DAL,32.847,-96.852,2023-01-02,48,"{'left': 40, 'right': 50}",3611.38,601.8966666666666,4.0,5,4.0,13.0,champion,champion
506611,8,2023-06-30 06:14:00,116,14.5,2,4,4,0,0,4,,,133.21,180.25,3.5,1,774.3731685323085,774.3731685323085,15.0,3.75,1969-11-28,F,True,False,usa,tulsa,TUL,36.198,-95.888,2023-01-02,54,"{'left': 50, 'right': 60}",2330.21,582.5525,4.0,4,3.0,11.0,loyal,champion
506652,8,2023-06-26 20:08:00,99,12.375,6,1,3,0,0,5,,,243.64666666666668,118.0,1.0,3,3374.1394255161867,1124.713141838729,8.0,2.6666666666666665,1971-06-12,F,True,True,usa,kansas city,MCI,39.297,-94.714,2023-01-02,52,"{'left': 50, 'right': 60}",966.94,322.31333333333333,4.0,3,1.0,8.0,loyal,loyal
506675,8,2023-03-27 14:08:00,113,14.125,6,4,4,0,0,4,0.1,0.05,486.30333333333334,99.5,4.75,3,7934.224784308702,2644.741594769567,20.0,5.0,1975-11-14,F,False,True,usa,detroit,DTW,42.212,-83.353,2023-01-02,48,"{'left': 40, 'right': 50}",3788.91,947.2275,2.0,4,4.0,10.0,at risk,need attention
506704,8,2023-03-08 05:07:00,136,17.0,4,1,2,0,0,6,0.1,,678.69,90.0,4.0,2,7605.667301777849,3802.8336508889247,7.0,3.5,1968-07-02,F,True,False,canada,montreal,YUL,45.468,-73.741,2023-01-03,55,"{'left': 50, 'right': 60}",1717.38,858.69,1.0,2,2.0,5.0,lost,lost
506777,8,2023-01-21 21:27:00,109,13.625,2,1,1,0,0,7,0.05,,240.38,175.0,2.0,1,736.0322402116807,736.0322402116807,3.0,3.0,1964-03-10,F,True,False,usa,tulsa,TUL,36.198,-95.888,2023-01-03,59,"{'left': 50, 'right': 60}",940.38,940.38,1.0,1,1.0,3.0,lost,lost
506807,8,2023-06-19 19:57:00,161,20.125,8,2,4,0,0,4,0.175,,473.845,291.5,2.5,4,9974.414660441409,2493.6036651103523,9.0,2.25,1981-07-06,F,True,False,usa,los angeles,LAX,33.942,-118.408,2023-01-03,42,"{'left': 40, 'right': 50}",3543.3800000000006,885.8450000000001,4.0,4,4.0,12.0,champion,champion
506828,8,2023-04-10 02:57:00,151,18.875,2,1,1,0,0,7,,,458.03,204.0,5.0,1,2720.850066542343,2720.850066542343,5.0,5.0,1996-09-18,F,False,False,usa,louisville,LOU,38.228,-85.664,2023-01-03,27,"{'left': 20, 'right': 30}",1478.03,1478.03,2.0,1,2.0,5.0,lost,lost
506837,8,2023-06-02 11:14:00,109,13.625,6,3,3,0,0,5,0.1,0.1,274.12666666666667,296.3333333333333,6.666666666666667,3,4797.45026578894,1599.1500885963133,21.0,7.0,1976-09-05,F,False,True,usa,cleveland,CLE,41.412,-81.85,2023-01-03,47,"{'left': 40, 'right': 50}",7945.38,2648.46,3.0,3,5.0,11.0,need attention,need attention
506858,8,2023-03-14 15:55:00,103,12.875,6,3,3,0,0,5,0.1,0.05,663.14,221.66666666666666,1.0,3,8205.704619604658,2735.2348732015525,5.0,1.6666666666666667,1977-07-07,F,False,True,usa,houston,EFD,29.607,-95.159,2023-01-03,46,"{'left': 40, 'right': 50}",2826.42,942.14,1.0,3,3.0,7.0,dormant,need attention
506990,8,,99,12.375,0,0,0,0,0,8,,,,,,0,,,,,1998-07-01,F,False,False,usa,lubbock,LBB,33.664,-101.823,2023-01-03,25,"{'left': 20, 'right': 30}",,,,1,,,inactive,inactive
507036,8,2023-04-16 15:17:00,145,18.125,2,2,2,0,0,6,,,181.34,112.5,4.5,1,1092.4026148550086,1092.4026148550086,9.0,4.5,1987-12-11,F,False,False,usa,minneapolis,MSP,44.88,-93.217,2023-01-03,36,"{'left': 30, 'right': 40}",1191.3400000000001,595.6700000000001,2.0,2,1.0,5.0,lost,lost
507133,8,2023-06-03 16:01:00,113,14.125,4,3,3,0,0,5,,,672.9000000000001,170.66666666666666,3.6666666666666665,2,5511.041383325967,2755.5206916629836,12.0,4.0,1997-05-24,F,False,False,canada,edmonton,YXD,53.573,-113.521,2023-01-03,26,"{'left': 20, 'right': 30}",6035.799999999999,2011.9333333333332,4.0,3,5.0,12.0,high potential,champion
507207,8,2023-03-11 19:33:00,129,16.125,0,2,2,0,0,6,,,,246.5,7.5,0,,,15.0,7.5,2006-04-28,F,False,True,usa,new york,LGA,40.777,-73.872,2023-01-03,17,"{'left': 17, 'right': 20}",5140.0,2570.0,1.0,2,5.0,8.0,lost high-value,dormant / one-timer
507273,8,2023-06-06 17:50:00,138,17.25,8,3,4,0,0,4,,0.15,393.24250000000006,157.33333333333334,2.0,4,8603.913167649558,2150.9782919123895,11.0,2.75,1992-12-11,F,False,False,usa,columbus,LCK,39.814,-82.928,2023-01-03,31,"{'left': 30, 'right': 40}",2329.9700000000003,582.4925000000001,4.0,4,3.0,11.0,loyal,champion
507376,8,2023-05-05 16:46:00,86,10.75,2,2,2,0,0,6,,,1274.53,99.5,4.5,1,7488.693848771351,7488.693848771351,9.0,4.5,1989-01-10,F,True,False,usa,honolulu,HNL,21.316,-157.927,2023-01-03,34,"{'left': 30, 'right': 40}",1927.53,963.765,3.0,2,2.0,7.0,one timer,lost
507395,9,2023-04-21 21:45:00,492,54.666666666666664,4,2,2,1,1,5,,,347.09499999999997,218.0,3.5,2,3538.6199163833253,1769.3099581916626,8.0,4.0,1977-10-19,F,True,True,usa,winston-salem,INT,36.134,-80.222,2023-01-03,46,"{'left': 40, 'right': 50}",2832.19,1416.095,2.0,2,3.0,7.0,lost high-value,dormant / one-timer
507431,8,2023-07-12 09:35:00,123,15.375,6,4,4,0,0,4,,0.3,589.5533333333334,106.25,4.25,2,10615.164323274515,3538.388107758172,18.0,4.5,1987-08-24,F,False,False,canada,toronto,YYZ,43.677,-79.631,2023-01-03,36,"{'left': 30, 'right': 40}",3273.66,818.415,5.0,4,3.0,12.0,loyal,champion
507435,8,2023-07-16 03:56:00,120,15.0,8,4,4,0,0,4,,,328.1125,181.0,3.25,3,7532.6416538460135,1883.1604134615034,15.0,3.75,1970-07-08,F,True,True,usa,los angeles,LAX,33.942,-118.408,2023-01-03,53,"{'left': 50, 'right': 60}",3778.4500000000003,944.6125000000001,5.0,4,4.0,13.0,champion,champion
507505,9,2023-03-27 13:25:00,82,9.11111111111111,4,2,2,0,0,7,,,374.59999999999997,397.0,7.0,2,4172.478792356158,2086.239396178079,15.0,7.5,1974-05-19,F,True,True,usa,newark,EWR,40.692,-74.169,2023-01-03,49,"{'left': 40, 'right': 50}",7827.2,3913.6,2.0,2,5.0,9.0,lost high-value,dormant / one-timer
507513,12,,114,9.5,0,0,0,0,0,12,,,,,,0,,,,,2006-07-24,F,False,False,usa,sacramento,MHR,38.554,-121.297,2023-01-03,17,"{'left': 17, 'right': 20}",,,,1,,,inactive,inactive
507531,9,2023-03-30 23:42:00,107,11.88888888888889,0,1,1,0,0,8,,,,134.0,13.0,0,,,13.0,13.0,1999-10-01,F,False,False,usa,oakland,OAK,37.721,-122.221,2023-01-03,24,"{'left': 20, 'right': 30}",1742.0,1742.0,2.0,1,2.0,5.0,lost,lost
507557,8,2023-06-08 15:27:00,136,17.0,1,2,2,0,0,6,0.2,,53.13,114.0,4.5,1,597.6779487194615,597.6779487194615,9.0,4.5,1965-03-26,F,True,True,usa,baton rouge,BTR,30.533,-91.149,2023-01-03,58,"{'left': 50, 'right': 60}",709.13,354.565,4.0,2,1.0,7.0,new customer,new / need attention
507573,8,2023-05-26 17:08:00,102,12.75,5,3,3,0,0,5,0.1,,238.50333333333333,111.0,2.3333333333333335,2,4756.892883167995,1585.6309610559983,7.0,2.3333333333333335,1982-01-11,F,False,False,usa,denver,DEN,39.858,-104.667,2023-01-03,41,"{'left': 40, 'right': 50}",1538.51,512.8366666666667,3.0,3,2.0,8.0,need attention,at risk
507617,9,2023-06-21 08:37:00,127,14.11111111111111,4,2,2,0,0,7,,0.05,509.095,134.0,2.5,2,3105.496730734971,1552.7483653674856,6.0,3.0,1975-09-28,F,True,False,canada,montreal,YUL,45.468,-73.741,2023-01-03,48,"{'left': 40, 'right': 50}",1928.19,964.095,4.0,2,2.0,8.0,new customer,new / need attention
507728,8,2023-01-30 18:05:00,79,9.875,4,2,2,0,0,6,,,232.785,363.5,3.0,2,2569.104620118287,1284.5523100591436,8.0,4.0,1986-06-03,F,True,True,usa,st. louis,STL,38.748,-90.36,2023-01-03,37,"{'left': 30, 'right': 40}",1616.5700000000002,808.2850000000001,1.0,2,2.0,5.0,lost,lost
507732,8,2023-06-19 19:49:00,263,32.875,4,4,4,1,1,2,,0.1,287.77,108.0,4.25,2,3289.755813985179,1644.8779069925895,18.0,4.5,1978-07-10,M,False,False,usa,new york,JFK,40.64,-73.779,2023-01-03,45,"{'left': 40, 'right': 50}",3267.54,816.885,4.0,4,3.0,11.0,loyal,champion
507753,8,2023-02-11 19:47:00,126,15.75,2,1,1,0,0,7,,,188.11,213.0,8.0,1,1229.7728360377164,1229.7728360377164,9.0,9.0,1999-09-09,F,False,True,usa,nashville,BNA,36.124,-86.678,2023-01-03,24,"{'left': 20, 'right': 30}",1892.1100000000001,1892.1100000000001,1.0,1,2.0,4.0,lost,lost
507759,8,2023-05-01 19:39:00,95,11.875,6,3,3,0,0,5,0.22499999999999998,,267.99333333333334,160.66666666666666,3.0,2,4424.211514626011,1474.7371715420038,10.0,3.3333333333333335,1975-03-20,F,True,False,canada,victoria,YYJ,48.647,-123.426,2023-01-03,48,"{'left': 40, 'right': 50}",1829.9800000000002,609.9933333333335,3.0,3,2.0,8.0,need attention,at risk
507773,8,2023-03-26 17:23:00,123,15.375,4,3,3,0,0,5,,,442.01,202.66666666666666,3.0,2,4965.8739976422885,2482.9369988211442,10.0,3.3333333333333335,1984-09-26,F,False,False,usa,little rock,LIT,34.729,-92.224,2023-01-03,39,"{'left': 30, 'right': 40}",2238.02,746.0066666666667,2.0,3,2.0,7.0,dormant,at risk
507805,8,2023-03-17 21:34:00,289,36.125,8,4,4,1,1,2,,0.1,568.7025000000001,233.25,6.5,4,10741.825047174774,2685.4562617936936,29.0,7.25,1981-01-10,F,True,True,usa,san jose,SJC,37.362,-121.929,2023-01-03,42,"{'left': 40, 'right': 50}",10369.81,2592.4525,2.0,4,5.0,11.0,at risk,need attention
508050,8,2023-06-20 19:13:00,135,16.875,8,3,4,0,0,4,0.1,0.1,401.5675,191.66666666666666,11.333333333333334,4,6315.631356937598,1578.9078392343995,42.0,10.5,1977-08-14,F,True,False,usa,new york,JFK,40.64,-73.779,2023-01-03,46,"{'left': 40, 'right': 50}",6055.27,1513.8175,4.0,4,5.0,13.0,champion,champion
508096,9,2023-05-25 17:45:00,108,12.0,4,3,3,0,0,6,0.25,,549.135,151.0,3.0,2,5905.820124841368,2952.910062420684,10.0,3.3333333333333335,1958-12-13,F,True,False,usa,spokane,SKA,47.615,-117.656,2023-01-03,65,"{'left': 60, 'right': 70}",2265.27,755.09,3.0,3,3.0,9.0,need attention,need attention
508111,7,,121,17.285714285714285,0,0,0,0,0,7,,,,,,0,,,,,1984-03-24,F,True,True,usa,fort worth,FTW,32.82,-97.362,2023-01-03,39,"{'left': 30, 'right': 40}",,,,1,,,inactive,inactive
508144,8,2023-07-11 21:16:00,105,13.125,6,3,3,0,0,5,0.2,,326.24,276.6666666666667,3.0,3,5376.935279782317,1792.311759927439,11.0,3.6666666666666665,1985-12-13,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-03,38,"{'left': 30, 'right': 40}",2736.7200000000003,912.2400000000001,5.0,3,3.0,11.0,loyal,champion
508153,8,2023-04-25 21:58:00,110,13.75,3,2,2,0,0,6,,0.25,1028.4850000000001,104.5,1.5,2,9104.438525809226,4552.219262904613,4.0,2.0,1991-09-22,M,False,False,canada,halifax,YAW,44.64,-63.499,2023-01-03,32,"{'left': 30, 'right': 40}",2589.9700000000003,1294.9850000000001,2.0,2,3.0,7.0,lost high-value,dormant / one-timer
508240,8,2023-05-27 03:28:00,121,15.125,5,3,3,0,0,5,0.175,,138.80666666666664,98.0,3.0,2,2847.7909719631134,949.2636573210378,10.0,3.3333333333333335,1995-04-01,F,False,False,usa,san antonio,SKF,29.384,-98.581,2023-01-03,28,"{'left': 20, 'right': 30}",1249.4199999999998,416.4733333333333,3.0,3,1.0,7.0,need attention,at risk
508360,8,2023-05-04 18:01:00,127,15.875,4,2,2,0,0,6,0.1,,415.755,199.5,2.5,2,2584.970297888812,1292.485148944406,7.0,3.5,1987-06-22,F,False,False,usa,new york,JFK,40.64,-73.779,2023-01-03,36,"{'left': 30, 'right': 40}",2173.51,1086.755,3.0,2,2.0,7.0,one timer,lost
508367,9,2023-05-24 13:51:00,126,14.0,8,3,4,0,0,5,0.3,0.2,401.5125,102.0,2.6666666666666665,3,8895.090556070905,2223.7726390177263,10.0,2.5,1975-12-08,F,True,False,usa,lubbock,LBB,33.664,-101.823,2023-01-03,48,"{'left': 40, 'right': 50}",2403.05,600.7625,3.0,4,3.0,10.0,need attention,need attention
508497,9,2023-01-26 11:51:00,154,17.11111111111111,2,2,2,0,0,7,,,356.24,127.5,6.0,1,1942.1129744723312,1942.1129744723312,13.0,6.5,1986-11-27,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-01-03,37,"{'left': 30, 'right': 40}",2338.24,1169.12,1.0,2,3.0,6.0,lost high-value,dormant / one-timer
508512,8,2023-01-07 09:28:00,222,27.75,0,1,1,0,0,7,,,,242.0,4.0,0,,,4.0,4.0,1956-03-12,F,True,False,usa,providence,PVD,41.724,-71.428,2023-01-03,67,"{'left': 60, 'right': 70}",968.0,968.0,1.0,1,1.0,3.0,lost,lost
